round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
13,0.0,1.7748186132471917,0.21628574116909366,0.05905401046287612,0.0782474195609306,8.0,7.0,0.0009365000005345792,0.016071699996246025,0.026284357146193673
